time,open,high,low,close,tick_volume,spread,real_volume
2021-01-06 12:00:00,1957.65,1959.29,1925.69,1932.81,36185,63,0
2021-01-06 16:00:00,1932.86,1938.02,1900.75,1907.42,46477,63,0
2021-01-06 20:00:00,1907.44,1924.16,1905.94,1918.68,27179,63,0
2021-01-07 00:00:00,1919.16,1924.45,1915.46,1917.93,21735,88,0
2021-01-07 04:00:00,1917.93,1921.0,1914.57,1920.68,26808,88,0
2021-01-07 08:00:00,1920.71,1927.55,1914.87,1915.61,28240,63,0
2021-01-07 12:00:00,1915.61,1921.03,1908.87,1913.19,31429,63,0
2021-01-07 16:00:00,1913.18,1919.7,1906.62,1911.02,40089,63,0
2021-01-07 20:00:00,1911.09,1917.99,1910.26,1913.35,16886,63,0
2021-01-08 00:00:00,1914.1,1917.33,1910.25,1910.72,17282,88,0
2021-01-08 04:00:00,1910.71,1912.5,1906.35,1907.99,22318,79,0
2021-01-08 08:00:00,1908.01,1911.52,1874.66,1891.7,29403,63,0
2021-01-08 12:00:00,1891.75,1894.38,1876.28,1890.69,31640,63,0
2021-01-08 16:00:00,1890.82,1892.61,1839.36,1843.9,59340,63,0
2021-01-08 20:00:00,1843.93,1849.34,1828.02,1848.96,30252,63,0
2021-01-11 00:00:00,1848.17,1856.55,1816.75,1828.53,30476,88,0
2021-01-11 04:00:00,1828.61,1841.93,1826.28,1840.41,37870,88,0
2021-01-11 08:00:00,1840.42,1855.39,1838.77,1848.36,30028,63,0
2021-01-11 12:00:00,1848.23,1852.33,1831.73,1834.29,31214,63,0
2021-01-11 16:00:00,1834.27,1850.58,1828.9,1848.54,43969,63,0
2021-01-11 20:00:00,1848.54,1851.53,1843.37,1844.0,17505,63,0
2021-01-12 00:00:00,1843.06,1848.37,1841.07,1845.78,21060,88,0
2021-01-12 04:00:00,1845.81,1858.07,1844.92,1857.98,28205,88,0
2021-01-12 08:00:00,1857.89,1863.31,1853.68,1862.56,21908,63,0
2021-01-12 12:00:00,1862.55,1863.69,1842.63,1844.21,27860,63,0
2021-01-12 16:00:00,1844.29,1848.1,1836.31,1839.32,38705,63,0
2021-01-12 20:00:00,1839.32,1857.21,1839.25,1855.12,22429,63,0
2021-01-13 00:00:00,1854.43,1862.85,1853.53,1861.91,18120,88,0
2021-01-13 04:00:00,1861.9,1862.2,1857.05,1858.13,18158,88,0
2021-01-13 08:00:00,1858.17,1862.67,1849.27,1855.15,21091,63,0
2021-01-13 12:00:00,1855.2,1859.11,1849.47,1857.8,26321,50,0
2021-01-13 16:00:00,1857.87,1861.04,1851.8,1855.61,32629,50,0
2021-01-13 20:00:00,1855.68,1858.98,1841.74,1844.55,17060,50,0
2021-01-14 00:00:00,1844.74,1852.04,1844.21,1849.05,14626,75,0
2021-01-14 04:00:00,1849.04,1849.06,1827.75,1844.19,30170,75,0
2021-01-14 08:00:00,1844.47,1845.1,1836.01,1841.19,21785,50,0
2021-01-14 12:00:00,1841.09,1844.63,1836.5,1843.66,26161,50,0
2021-01-14 16:00:00,1843.73,1855.88,1841.28,1855.15,36856,50,0
2021-01-14 20:00:00,1855.29,1857.39,1843.63,1846.38,19706,50,0
2021-01-15 00:00:00,1846.41,1855.52,1845.22,1852.08,17040,75,0
2021-01-15 04:00:00,1852.09,1853.9,1847.15,1849.73,19704,75,0
2021-01-15 08:00:00,1849.55,1856.96,1846.59,1855.05,21402,50,0
2021-01-15 12:00:00,1855.01,1855.76,1836.33,1838.44,25156,50,0
2021-01-15 16:00:00,1838.39,1845.35,1823.15,1831.35,43445,50,0
